TRAP_DATE,GENUS,SPECIES,TYPE,GENDER,RURAL NORTH WEST,RURAL NORTH EAST,RURAL SOUTH EAST,RIVER VALLEY EAST,RIVER VALLEY WEST,RESIDENTIAL NORTH,RURAL SOUTH WEST,LAGOON,GOLF COURSE,INDUSTRIAL PARK,RESIDENTIAL SOUTH,TOTAL
September 09 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,flavescens,Banded legs,Female,,,1,,,,,,,,,1
September 09 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
September 09 2014,Aedes,vexans,Banded legs,Female,,4,,2,,1,2,,,,4,13
September 09 2014,Culex,,,Female,,,,,,,,,,,,0
September 09 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
September 09 2014,Culex,territans,,Female,,,,,,,,,,,,0
September 09 2014,Culiseta,,,Female,,,,,,,,,,,,0
September 09 2014,Culiseta,alaskaensis,,Female,,,,,,,,,,,,0
September 09 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
September 09 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
September 09 2014,Culiseta,inornata,,Female,1,3,,,,2,7,,,1,,14
September 09 2014,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
September 09 2014,Culiseta,morsitans,,Female,,,,,,,,,,,,0
September 09 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
September 09 2014,Anopheles,earlei,,Female,1,,,,,,,,,1,,2
September 09 2014,,,Unknown,Female,,,1,,,,,,,,,1
September 09 2014,,,,Male,4,19,18,46,6,18,25,,,34,8,178
September 16 2014,Aedes,,,Female,,,,,,,,,,,,0
September 16 2014,Aedes,,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,flavescens,Banded legs,Female,,,1,,,,,,,,,1
September 16 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
September 16 2014,Aedes,vexans,Banded legs,Female,,,,,,,,,,3,,3
September 16 2014,Culex,,,Female,,,,,,,,,,,,0
September 16 2014,Culex,tarsalis,,Female,,,,,,,,,,,,0
September 16 2014,Culex,territans,,Female,,,,,,,,,,,,0
September 16 2014,Culiseta,,,Female,,,,,,,,,,,,0
September 16 2014,Culiseta,alaskaensis,,Female,,,,,,,,,,,,0
September 16 2014,Culiseta,impatiens,,Female,,,,,,,,,,,,0
September 16 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
September 16 2014,Culiseta,inornata,,Female,,7,5,,,3,4,,,3,,22
September 16 2014,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
September 16 2014,Culiseta,morsitans,,Female,,,,,,,,,,,,0
September 16 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
September 16 2014,Anopheles,earlei,,Female,,,,,,,,,,,,0
September 16 2014,,,Unknown,Female,,,,,,,,,,,,0
September 16 2014,,,,Male,2,7,15,6,1,5,9,,,27,6,78
September 23 2014,Aedes,,,Female,,,,,,,,,,,,0
September 23 2014,Aedes,,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
September 23 2014,Aedes,vexans,Banded legs,Female,,,,1,1,1,,,,,,3
September 23 2014,Culex,,,Female,,,,,,,,,,,,0
September 23 2014,Culex,tarsalis,,Female,,1,,,,,,,,,,1
September 23 2014,Culex,territans,,Female,,,,,,1,,,,1,,2
September 23 2014,Culiseta,,,Female,,,,,,,,,,,,0
September 23 2014,Culiseta,alaskaensis,,Female,,,,,,,,,,,,0
September 23 2014,Culiseta,impatiens,,Female,,1,,,,,,,,,,1
September 23 2014,Culiseta,incidens,,Female,,,,,,,,,,,,0
September 23 2014,Culiseta,inornata,,Female,3,13,11,3,1,3,6,,,7,5,52
September 23 2014,Culiseta,minnesotae,,Female,,5,,1,,,5,,,4,,15
September 23 2014,Culiseta,morsitans,,Female,,,,,,,,,,1,,1
September 23 2014,Mansonia,perturbans,,Female,,,,,,,,,,,,0
September 23 2014,Anopheles,earlei,,Female,1,1,,,,,,,,1,,3
September 23 2014,,,Unknown,Female,,,,,,,,,,,,0
September 23 2014,,,,Male,7,75,56,38,4,19,36,,,36,8,279
May 12 2015,Aedes,,,Female,,,,,,,,,,,,0
May 12 2015,Aedes,,Black legs,Female,,,,,,1,,,,,,1
May 12 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
May 12 2015,Culex,,,Female,,,,,,,,,,,,0
May 12 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
May 12 2015,Culex,territans,,Female,,,,,,,,,,,,0
May 12 2015,Culiseta,,,Female,,,,,,,,,,,,0
May 12 2015,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
May 12 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
May 12 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
May 12 2015,Culiseta,inornata,,Female,,2,,,,,,,,,,2
May 12 2015,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
May 12 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
May 12 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
May 12 2015,Anopheles,earlei,,Female,,,,,,,,,,,,0
May 12 2015,,,Unknown,Female,,,,,,,,,,,,0
May 12 2015,,,,Male,,,,,,1,,,,,,1
May 19 2015,Aedes,,,Female,,,,,,,,,,,,0
May 19 2015,Aedes,,Black legs,Female,1,,,,,2,,,4,,,7
May 19 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,excrucians,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,fitchii,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
May 19 2015,Culex,,,Female,,,,,,,,,,,,0
May 19 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
May 19 2015,Culex,territans,,Female,,,,,,,,,,,,0
May 19 2015,Culiseta,,,Female,,,,,,,,,,,,0
May 19 2015,Culiseta,alaskensis,,Female,,1,,,,,,,,,,1
May 19 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
May 19 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
May 19 2015,Culiseta,inornata,,Female,1,1,,,,,,,4,,,6
May 19 2015,Culiseta,minnesotae,,Female,,,2,2,,,,,1,,,5
May 19 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
May 19 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
May 19 2015,Anopheles,earlei,,Female,,,,,,,,,,,,0
May 19 2015,,,Unknown,Female,,,,,,,,,,,,0
May 19 2015,,,,Male,1,4,,1,,,,,3,,1,10
May 26 2015,Aedes,,,Female,,,,,,,,,,,,0
May 26 2015,Aedes,,Black legs,Female,1,6,,4,1,,,,,,2,14
May 26 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,canadensis,Banded legs,Female,,1,,,,,,,,,,1
May 26 2015,Aedes,dorsalis,Banded legs,Female,,1,,,,,,,,,,1
May 26 2015,Aedes,euedes,Banded legs,Female,,,,,,,,,1,,,1
May 26 2015,Aedes,excrucians,Banded legs,Female,2,,,1,,,,,,,,3
May 26 2015,Aedes,fitchii,Banded legs,Female,,3,,1,,,,,,,,4
May 26 2015,Aedes,flavescens,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Aedes,vexans,Banded legs,Female,,,,,,,,,,,,0
May 26 2015,Culex,,,Female,,,,,,,,,,,,0
May 26 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
May 26 2015,Culex,territans,,Female,,,,,,,,,,,,0
May 26 2015,Culiseta,,,Female,,,,,,,,,,,,0
May 26 2015,Culiseta,alaskensis,,Female,,1,,,,,,,1,,,2
May 26 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
May 26 2015,Culiseta,incidens,,Female,,,1,,,,,,,,1,2
May 26 2015,Culiseta,inornata,,Female,,5,1,5,,,,,2,,,13
May 26 2015,Culiseta,minnesotae,,Female,,,,,,,,,,,,0
May 26 2015,Culiseta,morsitans,,Female,,,,,,,,,1,,,1
May 26 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
May 26 2015,Anopheles,earlei,,Female,,,,,,,,,,,,0
May 26 2015,,,Unknown,Female,,,,,,,,,,,,0
May 26 2015,,,,Male,4,33,,25,4,3,,,8,,9,86
June 02 2015,Aedes,,,Female,,1,1,,,,,,,,,2
June 02 2015,Aedes,,Black legs,Female,6,3,1,2,,2,,,,,,14
June 02 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,euedes,Banded legs,Female,1,,,,,,,,,,,1
June 02 2015,Aedes,excrucians,Banded legs,Female,4,1,,,1,1,,,,,,7
June 02 2015,Aedes,fitchii,Banded legs,Female,,,,1,,1,,,,,,2
June 02 2015,Aedes,flavescens,Banded legs,Female,3,,,1,,,,,,,,4
June 02 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
June 02 2015,Aedes,vexans,Banded legs,Female,,,1,,,,,,,,,1
June 02 2015,Culex,territans,,Female,1,,,,,,,,,,,1
June 02 2015,Culiseta,,,Female,,,,,,,,,,,,0
June 02 2015,Culiseta,alaskensis,,Female,,,,,,,,,,,,0
June 02 2015,Culiseta,impatiens,,Female,,,1,,,,,,,,,1
June 02 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
June 02 2015,Culiseta,inornata,,Female,1,,1,1,,1,,,,,1,5
June 02 2015,Culiseta,minnesotae,,Female,,,,1,,,,,,,,1
June 02 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
June 02 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
June 02 2015,Anopheles,earlei,,Female,,,,,,,,,,,,0
June 02 2015,,,Unknown,Female,,,,,,,,,,,,0
June 02 2015,,,,Male,25,10,2,13,5,16,,,1,,1,73
June 09 2015,Aedes,,,Female,,,,,,,,,,,,0
June 09 2015,Aedes,,Black legs,Female,1,3,2,3,4,2,,,,,,15
June 09 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,,Banded legs,Female,,,,2,,,,,,,,2
June 09 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,euedes,Banded legs,Female,4,,,,,,,,2,,,6
June 09 2015,Aedes,excrucians,Banded legs,Female,10,8,2,3,5,2,,,,,,30
June 09 2015,Aedes,fitchii,Banded legs,Female,2,,,,,3,,,3,,,8
June 09 2015,Aedes,flavescens,Banded legs,Female,35,4,6,9,1,,,,2,,,57
June 09 2015,Aedes,increpitus,Banded legs,Female,,,,2,,,,,,,,2
June 09 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 09 2015,Aedes,riparius,Banded legs,Female,,2,,5,2,,,,,,,9
June 09 2015,Aedes,vexans,Banded legs,Female,,3,,4,,,,,,,,7
June 09 2015,Culex,,,Female,,,,,,,,,,,,0
June 09 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
June 09 2015,Culex,territans,,Female,2,,,,,,,,,,,2
June 09 2015,Culiseta,,,Female,,,,,,,,,,,,0
June 09 2015,Culiseta,alaskensis,,Female,,,4,,,,,,1,,,5
June 09 2015,Culiseta,impatiens,,Female,,,,,,,,,,,,0
June 09 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
June 09 2015,Culiseta,inornata,,Female,2,1,7,,1,,,,,,,11
June 09 2015,Culiseta,minnesotae,,Female,,,2,,,,,,,,,2
June 09 2015,Culiseta,morsitans,,Female,1,,,1,,,,,,,,2
June 09 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
June 09 2015,Anopheles,earlei,,Female,,,,,,,,,,,,0
June 09 2015,,,Unknown,Female,2,,,,,,,,,,,2
June 09 2015,,,,Male,45,39,10,69,25,7,0,,11,,5,211
June 16 2015,Aedes,,,Female,,,,1,,,,,,,,1
June 16 2015,Aedes,,Black legs,Female,2,4,,,2,3,,,1,,,12
June 16 2015,Aedes,cataphylla,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,cinereus,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,communis,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,diantaeus,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,hexodontus,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,impiger,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,implicatus,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,intrudens,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,pionips,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,provocans,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,pullatus,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,punctor,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,spencerii,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,sticticus,Black legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,campestris,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,canadensis,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,dorsalis,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,euedes,Banded legs,Female,1,2,,1,,1,,,,,,5
June 16 2015,Aedes,excrucians,Banded legs,Female,3,,,2,1,1,,,,,,7
June 16 2015,Aedes,fitchii,Banded legs,Female,,1,,,2,,,,,,,3
June 16 2015,Aedes,flavescens,Banded legs,Female,12,,1,3,,,,,8,,,24
June 16 2015,Aedes,increpitus,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,mercurator,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,nigromaculis,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,riparius,Banded legs,Female,,,,,,,,,,,,0
June 16 2015,Aedes,vexans,Banded legs,Female,1,,,,,,,,,,,1
June 16 2015,Culex,,,Female,,,,,,,,,,,,0
June 16 2015,Culex,tarsalis,,Female,,,,,,,,,,,,0
June 16 2015,Culex,territans,,Female,,,,,,,,,,,,0
June 16 2015,Culiseta,,,Female,,,,,,,,,,,,0
June 16 2015,Culiseta,alaskensis,,Female,2,,5,,,,,,3,,,10
June 16 2015,Culiseta,impatiens,,Female,,,1,,,,,,1,,,2
June 16 2015,Culiseta,incidens,,Female,,,,,,,,,,,,0
June 16 2015,Culiseta,inornata,,Female,2,1,,2,,,,,1,,,6
June 16 2015,Culiseta,minnesotae,,Female,,,,1,,,,,,,,1
June 16 2015,Culiseta,morsitans,,Female,,,,,,,,,,,,0
June 16 2015,Mansonia,perturbans,,Female,,,,,,,,,,,,0
June 16 2015,Anopheles,earlei,,Female,4,,,,,,,,1,,,5
June 16 2015,,,Unknown,Female,1,,1,,,,,,,,,2
June 16 2015,,,,Male,16,14,3,15,3,5,,,18,,2,76
